"fips","gini_cnty","income_cnty","black_cnty","pop_cnty","perc_bush"
39165,40,7.0939,3.13742,20.3129,72.369
39167,43.5,4.0727,0.767967,6.1461,58.3865
39169,40.6,4.8474,1.40124,11.3828,61.769
39171,37.6,4.4734,0.869019,3.8204,65.1198
39173,43.8,5.2818,1.67393,12.4975,53.5845
39175,38.5,4.7683,0.146673,2.2499,66.1846
40001,44,2.9798,0,2.1822,66.0072
40003,43.2,3.9641,3.94902,0.5571,82.4036
40005,47.6,3.099,5.98308,1.4424,61.7381
40007,42.4,4.7753,0.0564865,0.5311,88.4346
40009,43,4.1225,2.41267,2.0268,73.8524
40011,44,3.9068,8.25347,1.2625,72.3592
40013,43.3,3.5598,1.67482,3.9467,60.0028
40015,42.2,3.6989,3.45704,2.9505,62.3715
40017,38.1,5.9015,2.59103,10.3588,77.4187
40019,44.8,3.8132,7.77623,4.7388,65.3163
40021,47,3.0635,1.96945,4.5241,52.5873
40023,47.2,2.6403,10.3623,1.4987,54.5548
40025,40.2,3.1655,0.263952,0.2652,87.0968
40027,43.3,5.1068,4.22675,23.5855,65.9004
40029,43,2.8911,0.298403,0.5697,53.713
40031,41.9,4.3024,17.6508,11.2828,63.7766
40033,41,4.2386,3.10187,0.6351,65.9848
40035,41.2,3.9335,3.22303,1.5079,60.8628
40037,42.6,4.126,2.19938,6.8974,65.4977
40039,45.6,3.8537,3.45225,2.6012,73.6748
40041,47.9,3.5937,0.409222,4.0076,64.1763
40043,45.1,3.6173,0.979276,0.4391,81.8747
40045,42,4.0401,0.648508,0.3855,81.0096
40047,43.8,4.072,2.78336,5.77,75.9959
40049,47.4,3.5972,3.0229,2.7027,67.2499
40051,42.5,4.4415,2.74616,5.0434,70.3005
40053,42.1,4.364,0,0.4483,77.3503
40055,40.8,3.4844,8.31034,0.58,68.016
40057,44.6,3.1531,11.3004,0.2876,70.302
40059,43.2,4.175,0,0.334,83.9039
40061,45.8,3.4274,0.979102,1.2154,55.3343
40063,44.3,3.0856,5.10085,1.3684,57.3191
40065,42.7,4.0077,7.03806,2.5831,75.8859
40067,43.6,3.2783,0.779262,0.6288,59.393
40069,49.9,3.2848,3.40516,1.0396,60.6214
40071,44.4,3.7803,1.83646,4.5958,70.3342
40073,39.9,4.8811,1.89183,1.4219,84.6339
40075,45.6,3.2375,4.81261,0.9392,64.8595
40077,43.1,4.055,0.209086,1.0522,56.5848
40079,43.6,3.5963,2.37268,4.948,61.3111
40081,44.2,4.0592,2.63576,3.2135,71.5222
40083,48.3,4.4387,9.69336,3.7242,70.1947
40085,40.5,3.9981,2.34788,0.9072,59.8748
40087,39.3,5.2538,0.116808,3.1676,72.8447
40089,48,3.1352,8.81887,3.3451,66.9774
40091,44.7,2.8305,3.4914,1.9591,51.1111
40093,43.2,4.3817,0,0.7175,85.3239
40095,38.3,3.8624,1.56504,1.476,61.6951
40097,40.5,3.9463,0.625221,3.9666,58.9253
40099,40.3,3.9989,2.29397,1.2729,61.3389
40101,44.5,3.5169,12.1941,7.0698,54.5766
40103,41.3,3.7609,2.30678,1.1011,74.9437
40105,49.3,3.5893,3.21247,1.0646,62.836
40107,40.9,3.1335,10.0144,1.1134,59.3232
40109,48.7,4.1862,14.258,70.0244,64.2329
40111,42.9,3.5615,9.45705,3.923,53.1659
40113,43.6,4.163,10.6938,4.5082,58.6998
40115,42.6,3.416,1.07005,3.2148,59.4092
40117,42,4.0963,1.17397,1.644,63.2545
40119,48.5,3.4255,3.80727,7.8534,65.9452
40121,43.9,3.8521,4.04592,4.4514,59.9053
40123,47.1,3.6446,2.42113,3.6388,65.1296
40125,43.5,3.8836,3.45298,6.8955,66.5893
40127,44.1,2.7536,0.344293,1.1618,59.6747
40129,49.4,5.0089,0.996979,0.331,78.4181
40131,38.9,5.6438,0.931355,8.289,67.6967
40133,46.5,3.176,5.22543,2.4132,60.6515
40135,44.4,3.3424,2.0814,4.0886,60
40137,44.1,4.2563,2.29469,4.3056,71.2198
40139,41.2,4.2634,0.706055,2.0395,84.2846
40141,40.6,2.8368,8.07169,0.809,65.9223
40143,47.4,4.5264,10.6332,58.5419,64.4359
40145,39.7,5.2536,4.08547,6.6969,67.5721
40147,46.8,4.3779,2.39793,4.9793,70.6915
40149,43.5,4.1294,1.09738,1.1573,73.439
40151,46.2,4.6074,3.12796,0.844,77.2894
40153,42.4,4.5995,1.41534,1.943,80.9418
41001,46.4,3.8401,0.174705,1.6027,70.4233
41003,47.3,4.6652,1.07019,8.1107,41.1003
41005,44.7,6.203,0.94823,37.5858,50.8374
41007,45.8,4.0426,0.590354,3.6927,44.6729
41009,36.2,5.6903,0.386736,4.8612,48.6281
41011,45.3,3.6754,0.365333,6.323,55.713
41013,37.3,4.5987,0.106795,2.2473,69.3215
41015,44.8,3.6175,0.153111,2.1553,58.43
41017,42.2,5.3913,0.375299,15.1879,57.2869
41019,41,4.0324,0.343377,10.3385,66.4546
41021,38.3,4.2115,0.308071,0.1623,67.1416
41023,44.4,3.5283,0.115473,0.6928,80.441
41025,44.4,3.8784,0.575476,0.6777,77.1177
41027,40.9,4.9795,0.412835,2.1316,42.5317
41029,43.7,4.464,0.499404,19.8036,56.0499
41031,40.7,4.0256,0.398069,2.0097,59.5962
41033,45.6,3.7456,0.302459,8.0672,63.3609
41035,44.7,4.104,0.457911,6.617,73.3137
41037,40.9,3.75,0.712291,0.716,79.1286
41039,45.2,4.2852,0.994549,34.3774,41.1609
41041,46.9,3.817,0.300706,4.5892,42.5376
41043,41,4.57,0.410305,11.2843,61.1213
41045,41,3.9489,1.30526,3.0875,75.9902
41047,42,4.6453,1.07446,30.9829,54.9293
41049,38.8,4.3581,0.0526593,1.1394,66.7403
41051,46.6,4.9171,5.63141,69.8599,27.5021
41053,42.5,5.075,0.481556,7.455,55.7774
41055,39.9,3.5144,0,0.1779,63.9481
41057,43.7,3.8851,0.425464,2.4914,50.962
41059,40.5,4.523,0.758521,7.2905,65.7696
41061,44.1,4.0542,0.257846,2.4821,66.7635
41063,42.7,4.1382,0,0.6828,71.1648
41065,43.5,4.1307,0.484578,2.3732,51.8666
41067,41.7,6.2218,1.56447,51.8002,47.0738
41069,46,3.2339,0,0.1346,71.4286
41071,43.4,5.1191,0.742455,9.5494,56.8868
42001,38.4,5.4899,1.62854,10.1011,67.2155
42003,48.1,4.6641,12.5838,122.247,42.4622
42005,40.3,4.1075,0.888004,6.8806,61.1305
42007,41.4,4.5414,5.77572,17.3277,48.6706
42009,41.3,3.9827,0.370609,4.9648,73.4121
42011,41.4,5.4139,4.45792,40.1488,53.2219
42013,43.4,4.0673,1.47876,12.5984,66.3408
42015,42,3.9242,0.578411,6.1375,66.5515
42017,42.4,7.4111,3.62082,62.1241,48.6067
42019,42.2,5.5373,0.917165,18.2519,64.628
42021,42.7,3.8381,3.39074,14.5219,51.0871
42023,40,4.0288,0.0749906,0.5334,66.8199
42025,38.2,4.7283,1.51616,6.2856,50.5868
42027,47.2,4.5959,2.91464,14.4306,51.8936
42029,44.8,8.3759,6.18218,48.6301,52.2908
42031,43,3.9083,0.991043,3.9857,64.3991
42033,42.4,3.647,2.60299,8.2482,60.2965
42035,39.8,3.9198,1.74568,3.7063,57.9352
42037,43.7,4.1613,1.01639,6.4837,60.0256
42039,43.8,3.8469,1.78921,8.881,57.8757
42041,40.8,6.04,2.87591,22.7858,64.1277
42043,42.7,5.1559,16.6646,25.64,54.2534
42045,46.2,6.1605,17.8657,55.5018,42.5612
42047,39.3,4.3077,0.150334,3.2594,54.2909
42049,43.7,4.3456,6.15578,27.9721,45.8971
42051,43.2,3.4018,3.63106,14.3925,46.3949
42053,40.4,3.411,17.3249,0.6811,61.3231
42055,40.1,5.0557,3.02848,14.1556,71.6528
42057,39.8,4.4517,0.877904,1.4808,76.405
42059,43.2,3.8078,3.68524,3.9509,50.3795
42061,41,4.1078,5.3937,4.5479,67.3481
42063,43.1,3.8546,2.00961,8.7629,56.1116
42065,44,3.6917,0.200156,4.4965,68.7432
42067,39.9,4.2901,0.5626,2.3107,71.91
42069,45.2,4.2801,1.98517,20.91,42.9029
42071,41,5.4893,3.2813,49.8918,66.284
42073,41.6,4.2833,3.48717,9.0962,50.4816
42075,39.6,5.1547,1.6093,12.7882,67.2528
42077,43.9,5.3551,5.09201,33.7077,48.8653
42079,44.2,4.183,2.81708,31.1919,48.5332
42081,42.4,4.1856,4.35139,11.7043,67.9578
42083,43,4.008,1.88666,4.3622,63.5126
42085,42.3,4.2264,5.10427,11.7098,51.8856
42087,40,3.6369,0.520006,4.5961,70.4471
42089,39.2,5.7228,11.2027,16.3925,50.0307
42091,45.4,7.5728,7.97314,77.6306,44.2066
42093,43.7,4.7765,1.65954,1.7776,64.8847
42095,41.5,5.907,4.05844,29.361,49.4631
42097,42.1,3.8518,2.0737,9.1286,60.3804
42099,35.2,5.1497,0.577162,4.5048,71.9691
42101,48.7,3.6669,42.7423,153.111,19.3186
42103,41.6,5.6447,5.13242,5.8335,58.9715
42105,42.7,3.7044,0.606697,1.7142,71.3994
42107,41.1,4.1315,2.42732,14.687,54.9256
42109,40.8,4.4702,0.995792,3.8261,70.8962
42111,42.1,3.8109,2.33689,7.771,64.9145
42113,41,3.7621,3.26419,0.6219,62.6903
42115,41.2,4.1624,0.498589,4.1116,61.2103
42117,41.3,3.9812,0.48986,4.0828,68.9296
42119,44.3,4.4246,5.57986,4.3424,64.4894
42121,41.9,3.8475,1.11097,5.4817,61.5308
42123,40.5,4.016,0.329068,4.1025,57.7239
42125,43,4.9354,3.23971,20.6037,49.781
42127,41.9,4.4194,2.14901,5.1233,62.9707
42129,43.1,4.676,2.17195,36.3222,56.2091
42131,38.2,4.4971,0.659924,2.7882,61.1234
42133,39.4,5.6271,4.86268,41.9563,64.3039
44001,46.9,6.9227,0.777658,5.0022,39.9343
44003,41.8,6.2007,1.59159,16.9202,43.2549
44005,44.9,6.5269,3.53519,8.1693,41.2117
44007,45.5,4.913,7.99841,62.94,35.669
44009,44.1,6.9828,1.05931,12.7064,42.4767
45001,45.6,3.3495,28.5556,2.5347,55.1665
45003,46.3,4.4534,25.4849,15.2647,66.1814
45005,54.3,2.0551,69.0219,1.0459,27.6949
45007,44.7,4.3109,15.9493,17.9914,67.4584
45009,45.6,3.0889,62.5065,1.5384,35.7203
45011,46.4,3.5888,44.3266,2.2914,53.5179
45013,48.2,5.4131,20.5042,14.7799,60.5212
45015,40.8,4.9286,26.0145,16.3328,61.2728
45017,44.1,3.7402,43.5847,1.4746,50.2332
45019,49.4,4.777,31.128,34.5714,51.8305
45021,42.9,3.4808,20.2953,5.4175,64.9685
45023,45.2,3.1964,37.7763,3.2666,49.8229
45025,45.4,3.3968,33.394,4.2876,51.8235
45027,43.5,3.1761,50.1841,3.2863,46.0476
45029,46.2,3.4135,40.4697,3.9128,51.8359
45031,44.9,3.8753,41.5135,6.6771,53.0531
45033,43.6,2.7588,45.3748,3.0777,46.9386
45035,39.4,5.4139,25.2266,12.2442,63.6046
45037,44.4,4.4391,40.1508,2.5469,57.9409
45039,47.4,3.212,56.2771,2.3482,37.8853
45041,46.1,4.1142,40.0558,13.2153,56.223
45043,50.7,4.2283,33.8209,6.0235,53.9133
45045,46.5,4.6671,17.8547,43.0273,66.5542
45047,46,3.9801,30.6902,6.8631,61.2744
45049,41.8,3.4285,54.203,2.0997,39.0629
45051,45.1,4.2642,14.2216,24.8601,62.8361
45053,44.3,3.6288,46.364,2.225,43.1688
45055,42,4.5035,25.9763,5.8176,62.239
45057,43.9,3.859,25.9342,7.3725,62.5442
45059,41.3,3.8816,24.8719,6.9697,61.0349
45061,48,2.4847,61.3331,2.0074,37.0594
45063,41.4,5.1983,14.3099,24.4348,72.3366
45065,46,3.4786,48.0123,1.0087,47.9694
45067,44.9,2.9626,55.5565,3.4023,42.2036
45069,44,2.6002,51.0763,2.8571,40.5713
45071,44,4.108,29.7378,3.7992,62.6435
45073,46.1,4.1095,8.03324,7.0507,68.8913
45075,48.3,3.2132,61.7025,9.0387,33.8967
45077,44.5,4.1969,6.64904,11.6092,74.0484
45079,46.3,4.7969,45.2576,35.9144,42.2844
45081,42.7,4.151,26.5108,1.8947,59.8829
45083,44.9,4.2349,20.741,27.6544,64.6479
45085,43.7,3.7752,47.0888,10.4441,49.0896
45087,45.1,3.3345,30.8201,2.78,56.5206
45089,47.3,2.5948,66.3288,3.492,34.589
45091,43.8,5.1332,18.8621,20.9351,64.8774
46003,39.7,4.3209,0.938151,0.2878,61.3747
46005,41.3,4.2259,0.479647,1.5845,58.279
46007,44.6,3.658,0,0.3408,51.8035
46009,40.9,3.875,1.58052,0.7023,60.8196
46011,43.3,4.1043,0.472195,2.9437,57.6307
46013,42.3,4.5054,0.0656843,3.5016,56.0618
46015,37.2,4.457,0.0193461,0.5169,59.0666
46017,49.8,2.5714,0,0.2091,26.6746
46019,40.2,3.6649,0.499044,0.9418,75
46021,39.5,3.5764,0,0.145,74.4479
46023,44.9,3.5385,0.255584,0.8999,53.4184
46025,43,4.2604,0.113443,0.3526,61.8268
46027,48.7,3.1952,0.632864,1.3431,44.1311
46029,45.8,4.1716,0.463087,2.6129,61.167
46031,45.3,2.975,0.337675,0.4146,42.2287
46033,38.2,4.5775,0,0.7865,68.7206
46035,43.5,4.4242,0.295795,1.8932,62.364
46037,43,3.381,0.0354799,0.5637,47.4567
46039,38.5,4.6341,0,0.4238,58.7793
46041,48,3.6587,0,0.6007,36.0752
46043,43,3.8963,0,0.305,79.6805
46045,43.5,4.6169,0,0.3981,64.6528
46047,45.5,3.8762,0.70442,0.724,63.4114
46049,47.5,3.5924,0,0.2276,69.0789
46051,40.3,4.0293,0,0.7165,58.8004
46053,47.1,3.2808,0,0.4083,66.4957
46055,42.4,4.6667,0.434546,0.1841,81.6707
46057,40.4,4.3227,0.836299,0.562,64.9099
46059,43.6,4.5202,0,0.3268,68.0128
46061,41.6,4.5938,0,0.3585,64.2292
46063,44,3.6912,0,0.1205,86.8064
46065,43.3,5.1444,0.605126,1.6856,68.4528
46067,47.1,3.9066,0.219509,0.7289,70.2545
46069,41.7,3.6379,1.01283,0.1481,70.4241
46071,46.3,3.2981,0,0.272,57.8486
46073,45.4,3.9531,0,0.1994,59.7888
46075,40,4.375,0,0.1033,79.5775
46077,42.8,4.2822,0,0.5345,60.1133
46079,40.9,4.6241,0.495652,1.15,56.2176
46081,43.7,3.8996,0,2.3159,64.9974
46083,41.1,6.5992,0.303135,3.7607,65.6314
46085,38.6,3.4132,0.103761,0.3855,53.5659
46087,48.9,4.3984,0.0526593,0.5697,61.9472
46089,45.6,3.069,0,0.2515,75.3031
46091,40.9,4.0823,0.0937647,0.4266,52.7188
46093,38,4.1934,0.978198,2.4126,73.1859
46095,46.4,3.4632,0,0.2032,59.8485
46097,39.7,4.1771,0,0.2454,55.3279
46099,41.9,5.0671,2.52292,17.5749,57.1643
46101,36.9,5.1336,0,0.646,52.1106
46103,45.5,4.6288,1.21358,9.6903,67.014
46105,52.8,3.4495,0,0.2877,75
46107,44,3.8345,0,0.2149,70.774
46109,45.2,3.5462,0.0805477,0.9932,48.1884
46111,39.8,4.1597,0,0.2458,57.657
46113,42.1,2.8808,0,1.3593,12.6473
46115,45.3,4.4552,0.464559,0.6673,60.0159
46117,43.5,5.1089,0.108108,0.2775,69.9938
46119,42.7,4.8098,0,0.1363,76.554
46121,49.5,2.6337,0.240072,0.9997,25.5607
46123,43.6,3.9044,0.781114,0.5761,69.0189
46125,39.7,4.795,0,0.8331,64.1031
46127,48.8,5.672,0.5019,1.3947,56.7141
46129,45.1,3.7804,0,0.5312,68.4412
46135,44.3,4.5848,1.61224,2.1771,57.8871
46137,46.9,2.6833,0.738151,0.2574,40.5258
47001,45.3,4.2643,4.0405,7.3382,58.6632
47003,43.6,3.7917,6.89079,4.4291,61.0993
47005,43.6,3.3647,2.42405,1.613,44.748
47007,42,3.2439,4.0646,1.2941,59.4905
47009,43.2,4.7218,3.00195,11.9489,68.5559
47011,45.3,3.9995,4.30745,9.5184,73.0761
47013,46.7,2.8988,0.246027,4.0646,55.8326
47015,41,3.5972,1.31063,1.3505,53.5937
47017,44.6,3.5713,11.1274,2.8686,56.2964
47019,42.6,3.2424,1.55034,5.8955,71.0749
47021,39.8,5.1221,2.29496,3.9042,61.8275
47023,40.6,3.7569,8.79175,1.6106,65.0016
47025,43.9,3.2212,0.833307,3.1081,61.3357
47027,43.4,3.2134,0.692957,0.7937,49.3853
47029,46.1,3.0027,2.12393,3.5406,67.5522
47031,43.6,3.9456,2.33876,5.1694,58.6523
47033,48.1,3.537,13.5203,1.4408,56.7648
47035,44.5,3.6346,0.41058,5.2852,64.2863
47037,48.3,4.5828,27.0263,62.1465,44.6607
47039,48.7,2.5333,2.5802,1.1472,51.4521
47041,46.7,3.4067,1.55713,1.8624,52.8092
47043,41.8,4.4988,4.3742,4.714,54.9072
47045,45.6,3.6121,14.022,3.7698,61.259
47047,46,5.4577,27.906,3.682,60.9897
47049,51,2.8407,0.183781,1.7412,64.1896
47051,41.9,4.1345,3.25443,4.1021,53.6697
47053,46.7,3.405,18.9746,4.8586,55.2537
47055,44.6,3.9228,11.5804,2.9075,53.5779
47057,44.4,3.2602,0.221739,2.2549,65.3913
47059,42.1,3.5995,2.13705,6.5698,67.9532
47061,45,2.6239,0.455757,1.4262,42.828
47063,43.6,3.9507,3.7408,6.1698,66.2217
47065,47.7,4.5557,20.1015,33.0941,57.6086
47067,44.1,2.3413,0.211066,0.6633,69.1611
47069,46.9,3.2483,39.0612,2.7759,45.1334
47071,46,3.0558,3.26524,2.6093,61.2189
47073,42.7,3.431,1.43617,5.6957,66.5858
47075,45.5,3.0821,49.0942,1.9155,41.7387
47077,42,3.9294,7.26946,2.6687,65.3793
47079,43.9,3.6408,8.13825,3.1567,55.8839
47081,41,3.788,4.53739,2.367,50.4164
47083,45.5,3.1858,2.537,0.8041,40.1564
47085,39.4,4.1957,2.80425,1.8151,41.9637
47087,48.4,3.0844,0.165198,1.0896,40.2066
47089,44.8,3.7951,2.44832,5.0116,67.7021
47091,44,2.9771,2.19213,1.8019,71.6806
47093,47.6,4.6233,8.87184,42.3655,62.4195
47095,45.2,2.3441,32.712,0.7404,43.9509
47097,45.2,3.1667,33.9694,2.6568,48.2168
47099,42.8,3.5662,1.68464,4.0899,59.9482
47101,45.8,3.1167,2.20652,1.1466,55.9214
47103,45,4.2546,6.77573,3.2764,63.1006
47105,45.2,4.9653,1.29936,4.5176,70.8998
47107,43.9,3.586,3.9343,5.2055,66.7634
47109,46.5,3.4279,6.27064,2.5436,58.3485
47111,46.5,3.2354,0.377741,2.1708,62.8887
47113,48.5,3.9743,33.1783,9.6346,56.1436
47115,44.3,3.8367,2.12446,2.796,51.1742
47117,41.3,4.0318,7.26013,2.9297,54.9943
47119,40.8,4.5724,12.5926,8.019,58.3926
47121,46,3.2096,1.62595,1.1747,60.729
47123,41.9,3.6308,2.3564,4.4602,65.1821
47125,40.2,4.8794,19.8969,15.3491,58.5569
47127,49.2,4.7216,1.40635,0.6044,60.4204
47129,44.7,3.2928,2.40489,1.9294,60.0819
47131,42.7,3.7581,9.48118,3.161,58.3315
47133,43.6,3.3323,1.07129,2.0816,46.4412
47135,41.7,3.2021,2.84637,0.7694,48.6556
47137,49.1,2.4757,0.0832813,0.4803,60.5373
47139,42.9,3.2589,0.203368,1.5735,58.7803
47141,47.5,3.4705,1.86451,6.9938,59.3901
47143,43.5,3.483,2.0207,3.0633,66.3028
47145,43.9,4.174,2.63227,5.3186,62.2056
47147,40.4,5.016,8.28702,6.3521,60.6393
47149,40.5,5.3063,11.4289,24.0181,62.0035
47151,42.9,2.7027,0,2.1852,59.2067
47153,44.1,3.715,2.66128,1.3377,59.5118
47155,42.3,4.1774,0.938309,8.3448,71.7105
47157,49.8,4.4146,50.6233,91.8186,42.0691
47159,45.3,4.443,2.27429,1.8863,47.9108
47161,43.2,3.7377,2.32451,1.3078,48.0424
47163,46,3.9106,2.00764,15.3314,68.1834
47165,41.5,5.4708,6.74902,15.1874,64.9604
47167,40,5.1138,18.951,5.7543,65.5448
47169,42.8,4.4764,9.11221,0.7682,41.4119
47171,45.4,3.4686,0.76897,1.7686,67.6538
47173,41.5,3.1226,0,1.8927,62.0045
47175,42.7,3.0359,0.645399,0.5423,47.8819
47177,45.8,3.4261,3.06401,3.9915,52.2242
47179,46.1,4.1107,3.90835,11.675,66.2905
47181,41.8,3.1697,6.6297,1.6592,67.0131
47183,47.8,3.3506,7.08317,3.3389,58.0856
47185,43,3.2678,1.03225,2.4897,55.6636
47187,44.2,8.8358,4.94726,16.5526,72.3336
47189,40.4,6.1179,6.88538,10.6472,65.2354
48001,45.4,3.9355,22.2943,5.6575,71.1368
48003,48.1,4.7227,0.737119,1.3295,85.0022
48005,45.4,3.8862,14.5819,8.2465,67.0613
48007,48.8,4.1172,1.17148,2.4499,71.3339
48009,39.8,5.1792,0.201432,0.8936,80.1673
48011,38.6,5.8516,1.48957,0.2014,82.9317
48013,44.3,4.1178,0.797261,4.3524,63.3369
48015,45.5,5.1086,9.88444,2.6567,75.7681
48017,42.5,3.5585,3.45912,0.636,77.1739
48019,44.1,4.4244,0.734965,2.0137,79.9792
48021,41.5,5.0585,8.52102,7.1928,57.5783
48023,53.9,3.2569,2.87675,0.3789,71.4548
48025,47.4,3.5759,9.99599,3.2413,57.3059
48027,42.5,4.6473,20.5269,27.5594,65.7749
48029,46.8,4.5688,7.07161,158.482,55.2549
48031,43,5.0225,3.29755,0.9037,72.0961
48033,52.6,5.52,0,0.0585,84.6369
48035,41.4,4.4244,1.94695,1.772,75.983
48037,47,4.0569,23.2195,9.1841,64.7192
48039,42.2,6.257,10.5284,29.2304,68.7805
48041,53.4,3.4688,10.5303,17.1382,69.9886
48043,49.2,3.464,1.30208,0.9216,53.4017
48045,41.3,3.1141,0.821226,0.1583,76.4198
48047,52.3,1.9425,0,0.7475,31.6817
48049,47.7,3.8531,4.43427,3.8225,82.1835
48051,42.8,3.9522,13.4303,1.6634,65.9329
48053,44.2,4.6463,1.88471,4.3402,73.4193
48055,41.6,4.1387,7.55929,3.6895,56.031
48057,43.1,4.3305,2.66876,2.0384,62.927
48059,43.2,4.447,0.834586,1.33,80.8845
48061,50,3.0034,0.482552,38.3171,50.5848
48063,44.8,3.3891,16.7187,1.2489,59.7461
48065,40,5.3425,0.768492,0.6246,83.4527
48067,45.9,3.6693,18.5741,2.9315,61.7804
48069,40.4,3.4849,2.47477,0.7233,74.0099
48071,39.9,6.0451,11.4768,2.9198,74.4922
48073,43.9,3.6571,15.3702,4.8041,71.846
48075,47.6,3.4953,14.6614,0.753,76.1215
48077,37.9,5.1145,0.360295,1.1102,75.3326
48079,45.9,3.4744,6.13636,0.308,77.4661
48081,40.8,3.3375,0.773417,0.3491,83.4165
48083,49.8,2.7538,2.48302,0.8538,79.5908
48085,42.5,8.0545,7.41137,72.9514,71.6931
48087,46.9,3.9524,7.18343,0.2993,75.2326
48089,48.1,3.9031,14.4692,2.0554,71.7519
48091,43.3,6.3544,1.65873,10.496,77.538
48093,44.7,3.4068,1.30946,1.3517,72.1649
48095,42.4,4.5625,2.13296,0.361,77.4977
48097,43.8,5.003,2.78212,3.8424,79.1392
48099,40.1,4.5678,19.523,7.2617,70.8374
48101,41.4,3.2009,14.4458,0.1696,71.9528
48103,41.3,4.3185,2.76498,0.3906,83.801
48105,48,4.7143,0,0.3784,72.516
48107,44.7,3.4485,3.48542,0.6312,72.619
48109,52,3.8365,0,0.2476,52.046
48111,40.5,4.0714,2.56785,0.6153,81.791
48113,49.3,4.7059,20.1946,238.313,50.7053
48115,46.6,3.3586,8.0616,1.3831,75.4247
48117,40.5,3.8849,1.20554,1.8332,78.5091
48119,44.7,4.1103,7.08502,0.5434,69.7686
48121,41.4,7.0002,7.39815,61.1842,70.3747
48123,46,3.7621,11.2911,1.9821,75.9881
48125,49.2,2.875,3.91287,0.2479,76.8868
48127,44.9,2.4268,0.488152,0.9833,33.4365
48129,43.6,3.625,4.99595,0.3703,80.6818
48131,49.2,2.6117,1.2706,1.2199,28.4593
48133,45.6,3.3149,3.35159,1.826,76.8341
48135,46.8,4.4322,4.22753,12.8988,76.2229
48137,60.1,3.4426,0,0.1908,77.4428
48139,40.4,5.8809,9.36156,14.2348,74.8501
48141,46.9,3.5249,2.8015,72.9396,43.4992
48143,47.4,3.7729,1.05489,3.5454,79.7766
48145,44.6,3.0502,25.7567,1.7048,61.3847
48147,41.4,4.2423,7.51125,3.2884,66.3639
48149,44.6,4.4031,6.42352,2.262,72.8628
48151,43.3,3.7601,4.31976,0.4028,60.5318
48153,42.5,3.1588,3.60616,0.6683,77.972
48155,48.3,2.4861,3.77644,0.1324,59.622
48157,41.8,8.0638,20.8048,50.8099,57.675
48159,48.1,4.2189,5.88181,1.0915,76.2614
48161,48.7,4.4303,18.251,1.8936,70.9392
48163,44.6,3.4531,3.12965,1.6136,50.7283
48165,45.7,4.7808,1.45553,1.484,85.3353
48167,45.2,5.4398,14.3407,28.244,58.2555
48169,46.6,3.12,2.40354,0.4743,81.9391
48171,43.6,5.2403,0.246935,2.3488,81.5549
48173,39,5.4,3.55114,0.1408,91.7293
48175,45.3,5.0486,4.26777,0.7006,65.0215
48177,43.6,3.7103,8.08303,1.951,71.5358
48179,46.8,3.6788,5.69501,2.1791,84.9187
48181,42.7,4.5171,5.66604,11.7913,69.7191
48183,46.4,4.2499,19.916,11.6901,70.8795
48185,45.6,3.9403,17.6457,2.5621,65.9855
48187,39.8,5.9375,5.98751,11.2267,73.2793
48189,43.5,3.482,5.20895,3.5535,79.4348
48191,55.8,2.9032,7.87265,0.3455,67.5591
48193,47.6,3.7796,0,0.8051,77.1622
48195,40,4.6799,0.209684,0.5246,88.6183
48197,38.5,3.6385,13.57,0.4112,71.6647
48199,41.5,5.2515,6.88364,5.1804,72.8969
48201,48.9,5.0569,18.3661,390.979,55.1399
48203,44.8,4.1966,22.9395,6.3528,63.0667
48205,41.8,5.7083,8.31205,0.5089,84.6341
48207,47.7,3.2139,4.14658,0.5185,65.0458
48209,46,5.2409,4.3354,14.1371,57.3337
48211,42.8,6.0435,0,0.3363,84.3005
48213,46.4,3.8632,6.43097,7.8775,70.3745
48215,49.2,3.0076,0.556428,70.2697,44.9346
48217,43.6,3.8159,6.44009,3.5279,71.0938
48219,42.7,4.5384,2.62981,2.2359,81.6386
48221,45.3,5.287,0.634117,4.936,76.9868
48223,44.4,3.9966,8.1532,3.3864,71.387
48225,48.8,3.1911,25.6368,2.2612,66.6895
48227,46.1,3.6931,3.54535,3.2324,73.7429
48229,46.8,2.8292,0.852004,0.3169,65.6428
48231,44.2,4.2894,8.97888,8.2204,71.5687
48233,42.8,4.1703,2.73973,2.1681,83.9121
48235,45.7,4.3536,4.05244,0.1678,82.9091
48237,42.6,4.3409,4.46439,0.8691,79.3635
48239,43.8,4.8509,8.34219,1.4121,74.3823
48241,44.3,3.702,16.9673,3.4431,65.1286
48243,41.9,3.955,0,0.2192,66.9002
48245,46.1,4.142,34.4097,24.2676,48.5579
48247,39.3,3.3635,0.0201086,0.4973,34.6304
48249,46.1,3.2816,0.741266,4.0876,45.9785
48251,41.3,5.3444,3.52019,15.0077,73.8342
48253,39.2,4.0947,12.9168,1.9223,71.8723
48255,46.1,3.5101,10.7902,1.506,66.8672
48257,39.9,5.5857,10.5404,9.5993,70.4124
48259,51.3,6.8389,0.955455,3.1294,81.8683
48261,48.7,2.5417,0,0.0336,49.1018
48263,42.7,3.8092,0.853485,0.0703,73.4615
48265,45.8,4.3371,1.64522,4.741,78.3968
48267,46,4.2188,0.401338,0.4485,82.03
48269,40.5,4.8182,0,0.0233,88.3871
48271,48,2.4024,1.14022,0.3245,65.9548
